Comfy-Org/z_image	f2278092b6599e2907bb04cf70789d3fa114ddee	split_files/vae/ae.safetensors	335304388	afc8e28272cd15db3919bacdb6918ce9c1ed22e96cb12c4d5ed0fba823529e38
Comfy-Org/z_image_turbo	08d04455279082882deaabc8d0d09fc914c071e1	split_files/diffusion_models/z_image_turbo_bf16.safetensors	12309866400	2407613050b809ffdff18a4ac99af83ea6b95443ecebdf80e064a79c825574a6
Comfy-Org/z_image_turbo	08d04455279082882deaabc8d0d09fc914c071e1	split_files/diffusion_models/z_image_turbo_int8_convrot.safetensors	6201001296	be517ebd47c912a5626a588e1aeea43e6be4a43c0cdcd2b48a2a780d9f358635
Comfy-Org/z_image_turbo	08d04455279082882deaabc8d0d09fc914c071e1	split_files/diffusion_models/z_image_turbo_nvfp4.safetensors	4509509600	a553c889dbcb910de4c98293237573219a37007c1074a3f04576646a088bd5c8
Comfy-Org/z_image_turbo	08d04455279082882deaabc8d0d09fc914c071e1	split_files/loras/z_image_turbo_distill_patch_lora_bf16.safetensors	158826336	340cc573d887681b89a45d850af77db43fb82dd994872be5d0a9d48649eb91c8
Comfy-Org/z_image_turbo	08d04455279082882deaabc8d0d09fc914c071e1	split_files/text_encoders/qwen_3_4b.safetensors	8044982048	6c671498573ac2f7a5501502ccce8d2b08ea6ca2f661c458e708f36b36edfc5a
Comfy-Org/z_image_turbo	08d04455279082882deaabc8d0d09fc914c071e1	split_files/text_encoders/qwen_3_4b_fp4_mixed.safetensors	3479416193	7ca32dcf07dfe7692945d80fff86e3a74cb83c6206b9b223ac6836b939bb85d6
Comfy-Org/z_image_turbo	08d04455279082882deaabc8d0d09fc914c071e1	split_files/text_encoders/qwen_3_4b_fp8_mixed.safetensors	5631994051	72450b19758172c5a7273cf7de729d1c17e7f434a104a00167624cba94f68f15
Comfy-Org/z_image_turbo	08d04455279082882deaabc8d0d09fc914c071e1	split_files/vae/ae.safetensors	335304388	afc8e28272cd15db3919bacdb6918ce9c1ed22e96cb12c4d5ed0fba823529e38
Qwen/Qwen3-ASR-0.6B-hf	7f1569a48a89f3e3f4dc3a5c9d28bddd903bc76c	model.safetensors	1564928088	d3f212dd20abecd315d830bc54ae3865e56ebfc3276484e57b771288ba27fd35
Qwen/Qwen3-ASR-0.6B-hf	7f1569a48a89f3e3f4dc3a5c9d28bddd903bc76c	tokenizer.json	11429653	fe1fad59be22a41ee293363fcf95fdedbc7c93f3b49270b1d2e18bd1399a7a05
Qwen/Qwen3-ASR-1.7B-hf	bcd2b5b7f32b480ab5790554cfa8347f246a14f3	model.safetensors	4076193080	2db53c7d81bd9b8cbc6a074e89be2c968a0d373fb4ee68bb1b1e14f7042dfee1
Qwen/Qwen3-ASR-1.7B-hf	bcd2b5b7f32b480ab5790554cfa8347f246a14f3	tokenizer.json	11429653	fe1fad59be22a41ee293363fcf95fdedbc7c93f3b49270b1d2e18bd1399a7a05
Qwen/Qwen3-Embedding-0.6B-GGUF	370f27d7550e0def9b39c1f16d3fbaa13aa67728	Qwen3-Embedding-0.6B-Q8_0.gguf	639150592	06507c7b42688469c4e7298b0a1e16deff06caf291cf0a5b278c308249c3e439
Qwen/Qwen3-Embedding-0.6B-GGUF	370f27d7550e0def9b39c1f16d3fbaa13aa67728	Qwen3-Embedding-0.6B-f16.gguf	1197629632	421a27e58d165478cc7acb984a688c2aa41404968b0203e7cd743ece44c54340
Qwen/Qwen3-Embedding-4B-GGUF	f4602530db1d980e16da9d7d3a70294cf5c190be	Qwen3-Embedding-4B-Q4_K_M.gguf	2496703776	2b0cf8f17b4c723c27303015383c27ec4bf2d8314bb677d05e920dd70bb0f16b
Qwen/Qwen3-Embedding-4B-GGUF	f4602530db1d980e16da9d7d3a70294cf5c190be	Qwen3-Embedding-4B-Q5_0.gguf	2823134496	15e65ad36896d269f0ece7e5ead453e860bcea9c208c436b992af89c7bd44c74
Qwen/Qwen3-Embedding-4B-GGUF	f4602530db1d980e16da9d7d3a70294cf5c190be	Qwen3-Embedding-4B-Q5_K_M.gguf	2888936736	9fd05563211c2d69d74abb8769fa92983a102d11575b2517a119b0037dff217c
Qwen/Qwen3-Embedding-4B-GGUF	f4602530db1d980e16da9d7d3a70294cf5c190be	Qwen3-Embedding-4B-Q6_K.gguf	3305684256	7e7693eb2503fff2050a0bd45ce7e4f08c617a3bbe0b5ee25896113d97a9fe51
Qwen/Qwen3-Embedding-4B-GGUF	f4602530db1d980e16da9d7d3a70294cf5c190be	Qwen3-Embedding-4B-Q8_0.gguf	4279660224	b60ae5ce2dd6a0b77f82cadf21def1f310a3e10cde380ad0081b07a9d416949d
Qwen/Qwen3-Embedding-4B-GGUF	f4602530db1d980e16da9d7d3a70294cf5c190be	Qwen3-Embedding-4B-f16.gguf	8049889824	e8b4e85c8fcc26079d27418cf8d6a16df1a09890cba0966324a97280f91e782c
Qwen/Qwen3-Embedding-8B-GGUF	69d0e58a13e463cd99a9b83e3f5fee7c10265fab	Qwen3-Embedding-8B-Q4_K_M.gguf	4676804928	3fcd3febec8b3fd64435204db75bf0dd73b91e8d0661e0331acfe7e7c3120b85
Qwen/Qwen3-Embedding-8B-GGUF	69d0e58a13e463cd99a9b83e3f5fee7c10265fab	Qwen3-Embedding-8B-Q5_0.gguf	5291991360	5de04c970746c64ddd21434a5eb21ff10a2ec247c9e78ef6d48e73a81c3672ce
Qwen/Qwen3-Embedding-8B-GGUF	69d0e58a13e463cd99a9b83e3f5fee7c10265fab	Qwen3-Embedding-8B-Q5_K_M.gguf	5422342464	022d33b4e2d97ef09a74feb13ef368cb7ca3a610ea2fb3e107199fa72c226e78
Qwen/Qwen3-Embedding-8B-GGUF	69d0e58a13e463cd99a9b83e3f5fee7c10265fab	Qwen3-Embedding-8B-Q6_K.gguf	6214476096	25e215d4283e3a48ca65a622b70a357599fd480282f48a3ecd6e3e8828d92a66
Qwen/Qwen3-Embedding-8B-GGUF	69d0e58a13e463cd99a9b83e3f5fee7c10265fab	Qwen3-Embedding-8B-Q8_0.gguf	8047105824	d20ddc71e8a5c4344f2343481e242233a997dc5eaff442427a945836c97b4deb
Qwen/Qwen3-Embedding-8B-GGUF	69d0e58a13e463cd99a9b83e3f5fee7c10265fab	Qwen3-Embedding-8B-f16.gguf	15141156384	9a2dfcc2e867828909456dd52a69e3775b677bdce1816f7cc55f3657393e7e53
Qwen/Qwen3-Reranker-4B	22e683669bc0f0bd69640a1354a6d0aebcfeede5	model-00001-of-00002.safetensors	4058781760	cf2e87cbf71fa628961532232e04dd6c19702a0a057f5e2aff95ea1aca4fd488
